Audi,A4,2016,201000.0,Dizel,2.0,4/5,38000.0,90,Limuzina,Prednji,Automatik,Euro 6
Audi,Q7,2016,128000.0,Dizel,3.0,4/5,89900.0,200,Terenac,Sva četiri,Automatik,Euro 6
Audi,A5,2016,59000.0,Dizel,2.0,4/5,37000.0,120,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,178000.0,Dizel,2.0,4/5,40000.0,140,Karavan,Prednji,Automatik,Euro 6
Audi,A4,2016,200000.0,Dizel,2.0,4/5,36000.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2016,135000.0,Dizel,2.0,4/5,36999.0,140,Karavan,Prednji,Manuelni,Euro 6
Audi,A3,2016,170000.0,Dizel,1.6,4/5,22999.0,81,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,158901.0,Dizel,2.0,4/5,44990.0,140,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A4,2016,140200.0,Dizel,2.0,4/5,33500.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,178693.0,Dizel,2.0,4/5,35900.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A6,2016,169357.0,Dizel,2.0,4/5,45000.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2016,160000.0,Dizel,2.0,4/5,42900.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,Q5,2016,151000.0,Dizel,2.0,4/5,46950.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A4,2016,122362.0,Dizel,2.0,4/5,39990.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2016,117000.0,Dizel,2.0,4/5,39500.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,108376.0,Dizel,2.0,4/5,39990.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,154184.0,Dizel,2.0,4/5,35990.0,140,Karavan,Prednji,Automatik,Euro 6
Audi,A4,2016,140000.0,Dizel,2.0,4/5,51900.0,140,Karavan,Prednji,Automatik,Euro 6
Audi,A6,2016,170000.0,Dizel,2.0,4/5,39900.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,A7,2016,118350.0,Dizel,3.0,4/5,68900.0,155,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A4,2016,110000.0,Dizel,2.0,4/5,39500.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,198135.0,Dizel,2.0,4/5,35900.0,110,Karavan,Prednji,Automatik,Euro 6
Audi,A5,2016,192000.0,Dizel,2.0,4/5,38000.0,100,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4 Allroad,2016,190000.0,Dizel,3.0,4/5,45000.0,160,Karavan,Sva četiri,Manuelni,Euro 6
Audi,A4,2016,202525.0,Dizel,2.0,4/5,33900.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A8,2016,160000.0,Dizel,3.0,4/5,95000.0,256,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A6 Allroad,2016,208597.0,Dizel,3.0,4/5,52980.0,160,Karavan,Sva četiri,Automatik,Euro 6
Audi,A6,2016,89900.0,Dizel,3.0,4/5,62999.0,200,Karavan,Sva četiri,Automatik,Euro 6
Audi,Q7,2016,117714.0,Dizel,3.0,4/5,91000.0,200,Terenac,Sva četiri,Automatik,Euro 6
Audi,A3,2016,84000.0,Dizel,1.6,4/5,31500.0,81,Limuzina,Prednji,Manuelni,Euro 6
Audi,A3,2016,135479.0,Dizel,1.6,4/5,30990.0,81,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,194000.0,Dizel,2.0,4/5,35900.0,140,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A3,2016,151532.0,Dizel,1.6,4/5,27990.0,81,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,96805.0,Dizel,2.0,4/5,43990.0,100,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2016,195000.0,Dizel,2.0,4/5,30900.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A5,2016,195000.0,Dizel,2.0,4/5,35900.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2016,145000.0,Dizel,3.0,4/5,57000.0,160,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2016,78000.0,Dizel,2.0,4/5,46000.0,120,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,211000.0,Dizel,2.0,4/5,29990.0,90,Karavan,Prednji,Manuelni,Euro 6
Audi,A4,2016,148000.0,Dizel,2.0,4/5,39500.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2016,170000.0,Dizel,2.0,4/5,35800.0,110,Karavan,Prednji,Manuelni,Euro 6
Audi,A4,2016,118000.0,Dizel,2.0,4/5,35900.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,Q5,2016,160000.0,Dizel,2.0,4/5,46500.0,140,Terenac,Prednji,Automatik,Euro 6
Audi,A6,2016,85432.0,Dizel,2.0,4/5,53300.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,A3,2016,163000.0,Dizel,1.6,4/5,20900.0,81,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,185000.0,Dizel,2.0,4/5,36000.0,110,Karavan,Prednji,Polu-automatik,Euro 6
Audi,A4,2016,215000.0,Dizel,2.0,4/5,31500.0,110,Karavan,Prednji,Manuelni,Euro 6
Audi,A4,2016,94516.0,Dizel,2.0,4/5,41990.0,90,Limuzina,Prednji,Automatik,Euro 6
Audi,Q5,2016,120000.0,Dizel,2.0,4/5,47500.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A4,2016,94000.0,Dizel,2.0,4/5,48500.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,A3,2016,98789.0,Dizel,2.0,4/5,33900.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,166875.0,Dizel,2.0,4/5,36990.0,100,Limuzina,Prednji,Manuelni,Euro 6
Audi,Q3,2016,52000.0,Dizel,2.0,4/5,49900.0,135,Terenac,Sva četiri,Automatik,Euro 6
Audi,A4,2016,164300.0,Dizel,2.0,4/5,39600.0,140,Limuzina,Prednji,Manuelni,Euro 6
Audi,A4,2016,135987.0,Dizel,2.0,4/5,39990.0,140,Karavan,Prednji,Manuelni,Euro 5
Audi,A6,2016,155000.0,Dizel,3.0,4/5,49000.0,234,Karavan,Prednji,Automatik,Euro 6
Audi,A4,2016,128427.0,Dizel,2.0,4/5,40990.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A3,2016,47000.0,Benzin,1.2,4/5,29000.0,80,Limuzina,Prednji,Manuelni,Euro 6
Audi,Q5,2016,235000.0,Dizel,2.0,4/5,41900.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,Q5,2016,152477.0,Dizel,2.0,4/5,42990.0,110,Limuzina,Sva četiri,Manuelni,Euro 6
Audi,A4,2016,147138.0,Dizel,2.0,4/5,34990.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A6,2019,12000.0,Dizel,2.0,4/5,119600.0,150,Limuzina,Prednji,Automatik,Euro 6
Audi,A5,2017,950.0,Dizel,2.0,2/3,91450.0,140,Sportski/kupe,Sva četiri,Automatik,Euro 6
Audi,A5,2017,34606.0,Dizel,2.0,4/5,61400.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2017,43190.0,Dizel,2.0,4/5,72790.0,140,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A6,2019,1900.0,Dizel,2.0,4/5,105000.0,150,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A5,2017,25990.0,Dizel,2.0,4/5,77870.0,140,Sportski/kupe,Sva četiri,Automatik,Euro 6
Audi,A5,2018,7070.0,Dizel,2.0,4/5,82240.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2017,170000.0,Dizel,2.0,4/5,36900.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2017,89455.0,Dizel,3.0,4/5,41989.0,200,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2017,41620.0,Dizel,2.0,4/5,50000.0,110,Karavan,Prednji,Manuelni,Euro 6
Audi,SQ8,2019,100.0,Dizel,4.0,4/5,209000.0,320,Terenac,Sva četiri,Automatik,Euro 6
Audi,A5,2018,35200.0,Dizel,2.0,4/5,74000.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,Q7,2017,102000.0,Dizel,3.0,4/5,110000.0,210,Terenac,Sva četiri,Automatik,Euro 6
Audi,A6,2018,31000.0,Dizel,2.0,4/5,85000.0,150,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2017,182000.0,Dizel,2.0,4/5,35100.0,90,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2019,21422.0,Dizel,2.0,4/5,87900.0,150,Limuzina,Sva četiri,Automatik,Euro 6
Audi,Q5,2018,92245.0,Dizel,2.0,4/5,73900.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,Q7,2017,90950.0,Dizel,3.0,4/5,109900.0,200,Terenac,Sva četiri,Automatik,Euro 6
Audi,Q2,2019,7380.0,Dizel,1.6,4/5,56000.0,85,Terenac,Prednji,Automatik,Euro 6
Audi,A4,2018,65000.0,Dizel,2.0,4/5,47900.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2019,5840.0,Dizel,2.0,4/5,127900.0,150,Limuzina,Sva četiri,Automatik,Euro 6
Audi,Q5,2017,19850.0,Dizel,2.0,4/5,90550.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A4,2018,7620.0,Dizel,2.0,4/5,70660.0,140,Karavan,Prednji,Automatik,Euro 6
Audi,A3,2018,26270.0,Benzin,1.5,4/5,59200.0,110,Malo auto,Prednji,Automatik,Euro 6
Audi,RS3,2019,11000.0,Benzin,2.5,4/5,109000.0,294,Sportski/kupe,Sva četiri,Automatik,Euro 6
Audi,Q5,2017,134840.0,Dizel,2.0,4/5,66000.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,Q5,2017,209000.0,Dizel,2.0,4/5,59900.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,Q2,2017,32100.0,Dizel,1.6,4/5,49900.0,85,Terenac,Prednji,Manuelni,Euro 6
Audi,A5,2017,137076.0,Dizel,3.0,4/5,75990.0,160,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A4,2017,79560.0,Dizel,2.0,4/5,60530.0,140,Limuzina,Sva četiri,Automatik,Euro 6
Audi,Q3,2019,27020.0,Dizel,2.0,4/5,71900.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A4,2017,83030.0,Dizel,2.0,4/5,63580.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,A4,2018,43000.0,Dizel,2.0,4/5,80900.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2017,32690.0,Dizel,3.0,4/5,84190.0,160,Karavan,Prednji,Automatik,Euro 6
Audi,A5,2017,184948.0,Dizel,2.0,4/5,49990.0,140,Limuzina,Prednji,Manuelni,Euro 6
Audi,A6,2019,17000.0,Dizel,2.0,4/5,86900.0,150,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2018,21000.0,Dizel,2.0,4/5,79890.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,A6,2018,29480.0,Dizel,2.0,4/5,78050.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,Q5,2017,103152.0,Dizel,2.0,4/5,75990.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A6,2018,9840.0,Dizel,3.0,4/5,98050.0,210,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A8,2018,39000.0,Dizel,3.0,4/5,151000.0,210,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A6,2017,104763.0,Dizel,3.0,4/5,65990.0,200,Limuzina,Sva četiri,Automatik,Euro 6
Audi,Q7,2017,69873.0,Dizel,3.0,4/5,109990.0,200,Terenac,Sva četiri,Automatik,Euro 6
Audi,Q5,2020,200.0,Dizel,2.0,4/5,117000.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A4,2017,98300.0,Dizel,2.0,4/5,60130.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,A6,2018,22380.0,Dizel,2.0,4/5,77840.0,140,Karavan,Prednji,Automatik,Euro 6
Audi,A6,2019,3107.0,Dizel,3.0,4/5,139900.0,210,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A4,2017,58000.0,Dizel,2.0,4/5,55000.0,145,Limuzina,Prednji,Manuelni,Euro 6
Audi,Q5,2018,31800.0,Dizel,2.0,4/5,79500.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A6,2018,8900.0,Dizel,2.0,4/5,84630.0,150,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2017,109000.0,Dizel,3.0,4/5,56000.0,200,Limuzina,Sva četiri,Manuelni,Euro 6
Audi,A3,2017,33914.0,Dizel,1.6,4/5,34000.0,81,Sportski/kupe,Prednji,Automatik,Euro 6
Audi,A6,2017,175000.0,Dizel,3.0,4/5,59900.0,160,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A4,2018,57000.0,Dizel,2.0,4/5,54500.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2017,106793.0,Dizel,3.0,4/5,64990.0,160,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A4,2017,72370.0,Dizel,2.0,4/5,73680.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,A4,2017,154120.0,Dizel,2.0,4/5,39990.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,A5,2018,37231.0,Dizel,2.0,4/5,75900.0,140,Sportski/kupe,Prednji,Automatik,Euro 6
